ticket_id,date,time,requester_id,lab_location,issue_description,category,status,resolution_hrs,assigned_tech,resolution_notes
TKT-S24-0544,02/01/2024,09:36,S0***955,Carnahan Hall 214,Furniture issue,Other,Closed,5.1,A. Johnson,"Updated network config, connectivity restored."
TKT-S24-0545,04/11/2024,09:01,S0***617,Carnahan Hall 214,VPN not connecting,Network,Closed,2.1,M. Patel,"Password reset via AD, user confirmed login."
TKT-S24-0546,02/19/2024,14:04,S0***049,Show Me Center Lab,WiFi authentication failed,Network,Closed,0.8,M. Patel,"Replaced toner cartridge, tested print job."
TKT-S24-0547,02/12/2024,16:13,S0***359,Kent Library 102,SSO failure,Account/Access,Closed,5.0,A. Johnson,"Updated network config, connectivity restored."
TKT-S24-0548,02/21/2024,10:37,S0***328,Kent Library 101,Keyboard unresponsive,Hardware,Closed,3.5,T. Amisha,"Reimaged workstation, software reinstalled."
TKT-S24-0549,02/07/2024,09:38,S0***398,Kent Library 101,Printer not connecting,Hardware,Closed,2.4,M. Patel,"Cleared browser cache, issue resolved."
TKT-S24-0550,03/04/2024,16:55,S0***681,Kent Library 102,Furniture issue,Other,In Progress,4.0,M. Patel,"User unavailable, follow-up scheduled."
TKT-S24-0551,02/01/2024,10:11,S0***955,Kent Library 102,DNS resolution error,Network,Closed,5.9,M. Patel,"Reimaged workstation, software reinstalled."
TKT-S24-0552,02/13/2024,12:40,S0***664,Academic Hall 110,VPN not connecting,Network,Closed,4.1,T. Amisha,"Reset credentials, user verified access."
TKT-S24-0553,02/28/2024,15:16,S0***920,Carnahan Hall 214,Driver conflict,Software,Closed,1.8,A. Johnson,"Reimaged workstation, software reinstalled."
TKT-S24-0554,04/05/2024,13:15,S0***499,Carnahan Hall 214,Printer not connecting,Hardware,Closed,1.4,T. Amisha,"Reinstalled driver, confirmed working."
TKT-S24-0555,01/29/2024,12:46,S0***847,Show Me Center Lab,USB device not recognized,Hardware,Closed,3.7,A. Johnson,"Password reset via AD, user confirmed login."
TKT-S24-0556,03/25/2024,09:53,S0***075,Kent Library 102,WiFi authentication failed,Network,Closed,5.3,A. Johnson,"Password reset via AD, user confirmed login."
TKT-S24-0557,01/23/2024,16:27,S0***959,Carnahan Hall 214,Canvas login loop,Account/Access,Closed,4.1,M. Patel,"Password reset via AD, user confirmed login."
TKT-S24-0558,02/16/2024,14:29,S0***946,Kent Library 102,Slow network speed,Network,Closed,4.3,M. Patel,"Password reset via AD, user confirmed login."
TKT-S24-0559,04/05/2024,13:19,S0***146,Kent Library 101,Lab equipment request,Other,Closed,1.7,A. Johnson,"Cleared browser cache, issue resolved."
TKT-S24-0560,02/19/2024,15:19,S0***306,Academic Hall 110,Password reset,Account/Access,Open,,T. Amisha,"Ticket submitted, pending assignment."
TKT-S24-0561,02/26/2024,12:33,S0***033,Kent Library 101,WiFi authentication failed,Network,Closed,3.2,M. Patel,"Password reset via AD, user confirmed login."
TKT-S24-0562,04/05/2024,12:33,S0***418,Academic Hall 110,Monitor no signal,Hardware,Closed,2.6,S. Davis,"Cleared browser cache, issue resolved."
TKT-S24-0563,01/23/2024,10:52,S0***905,Kent Library 101,DNS resolution error,Network,Closed,2.4,T. Amisha,"Reinstalled driver, confirmed working."
TKT-S24-0564,02/20/2024,09:47,S0***605,Kent Library 101,Mouse not working,Hardware,Closed,4.0,S. Davis,"Reset credentials, user verified access."
TKT-S24-0565,02/26/2024,09:44,S0***296,Kent Library 101,Printer not connecting,Hardware,Closed,1.0,A. Johnson,"Updated network config, connectivity restored."
TKT-S24-0566,01/17/2024,12:36,S0***421,Kent Library 101,Slow network speed,Network,Closed,0.7,S. Davis,"Password reset via AD, user confirmed login."
TKT-S24-0567,02/12/2024,16:56,S0***093,Carnahan Hall 214,Software install failed,Software,Closed,3.7,T. Amisha,"Replaced toner cartridge, tested print job."
TKT-S24-0568,02/02/2024,12:41,S0***090,Show Me Center Lab,DNS resolution error,Network,Closed,4.9,M. Patel,"Reinstalled driver, confirmed working."
TKT-S24-0569,04/12/2024,12:38,S0***854,Kent Library 102,Room booking question,Other,Closed,3.7,R. Chen,Cable swap resolved signal issue.
TKT-S24-0570,03/25/2024,11:34,S0***498,Show Me Center Lab,VPN not connecting,Network,Closed,5.5,R. Chen,Cable swap resolved signal issue.
TKT-S24-0571,03/18/2024,08:59,S0***800,Kent Library 102,Keyboard unresponsive,Hardware,Closed,1.0,M. Patel,"Reset credentials, user verified access."
TKT-S24-0572,03/04/2024,16:34,S0***203,Kent Library 102,Slow network speed,Network,Closed,3.6,M. Patel,"Reset credentials, user verified access."
TKT-S24-0573,02/19/2024,09:17,S0***820,Kent Library 101,Keyboard unresponsive,Hardware,In Progress,1.8,M. Patel,Awaiting replacement part from IT supply room.
TKT-S24-0574,02/28/2024,11:14,S0***427,Carnahan Hall 214,Application crashing,Software,Closed,3.5,T. Amisha,"Cleared browser cache, issue resolved."
TKT-S24-0575,02/12/2024,11:57,S0***470,Academic Hall 110,DNS resolution error,Network,Closed,3.6,A. Johnson,"Replaced toner cartridge, tested print job."
TKT-S24-0576,03/18/2024,14:41,S0***058,Show Me Center Lab,Room booking question,Other,Closed,0.8,T. Amisha,"Updated network config, connectivity restored."
TKT-S24-0577,02/05/2024,08:00,S0***971,Show Me Center Lab,PC won't power on,Hardware,Closed,4.7,T. Amisha,"Updated network config, connectivity restored."
TKT-S24-0578,04/01/2024,11:24,S0***653,Kent Library 102,Lab equipment request,Other,Closed,1.5,M. Patel,"Reimaged workstation, software reinstalled."
TKT-S24-0579,02/12/2024,14:19,S0***214,Show Me Center Lab,OS update loop,Software,Closed,0.7,S. Davis,"Updated network config, connectivity restored."
TKT-S24-0580,02/26/2024,14:53,S0***432,Show Me Center Lab,Canvas login loop,Account/Access,Closed,2.1,R. Chen,"Cleared browser cache, issue resolved."
TKT-S24-0581,03/20/2024,13:29,S0***752,Carnahan Hall 214,Lab equipment request,Other,In Progress,1.0,R. Chen,"User unavailable, follow-up scheduled."
TKT-S24-0582,03/29/2024,15:46,S0***285,Academic Hall 110,License activation error,Software,Closed,4.6,M. Patel,Cable swap resolved signal issue.
TKT-S24-0583,03/22/2024,16:28,S0***809,Kent Library 101,Canvas login loop,Account/Access,Closed,4.6,S. Davis,"Cleared browser cache, issue resolved."
TKT-S24-0584,03/04/2024,12:48,S0***769,Academic Hall 110,Software install failed,Software,Closed,3.7,A. Johnson,"Reimaged workstation, software reinstalled."
TKT-S24-0585,03/27/2024,12:39,S0***273,Show Me Center Lab,General IT inquiry,Other,Closed,4.7,R. Chen,"Password reset via AD, user confirmed login."
TKT-S24-0586,03/20/2024,11:19,S0***103,Carnahan Hall 214,General IT inquiry,Other,Closed,4.3,S. Davis,Cable swap resolved signal issue.
TKT-S24-0587,04/08/2024,14:54,S0***701,Academic Hall 110,SSO failure,Account/Access,Closed,3.4,A. Johnson,"Reset credentials, user verified access."
TKT-S24-0588,04/01/2024,11:32,S0***178,Academic Hall 110,Printer not connecting,Hardware,Closed,4.1,R. Chen,"Cleared browser cache, issue resolved."
TKT-S24-0589,04/08/2024,12:01,S0***314,Kent Library 102,Canvas login loop,Account/Access,Closed,4.4,R. Chen,"Replaced toner cartridge, tested print job."
TKT-S24-0590,02/19/2024,16:24,S0***232,Kent Library 101,DNS resolution error,Network,Open,,M. Patel,"Ticket submitted, pending assignment."
TKT-S24-0591,01/24/2024,12:00,S0***562,Carnahan Hall 214,Furniture issue,Other,Closed,6.0,T. Amisha,"Replaced toner cartridge, tested print job."
TKT-S24-0592,02/05/2024,16:52,S0***660,Carnahan Hall 214,PC won't power on,Hardware,In Progress,4.1,M. Patel,Awaiting replacement part from IT supply room.
TKT-S24-0593,04/08/2024,12:35,S0***637,Show Me Center Lab,Room booking question,Other,Closed,4.1,S. Davis,Cable swap resolved signal issue.
TKT-S24-0594,03/11/2024,11:00,S0***272,Kent Library 101,Account locked out,Account/Access,Closed,2.2,M. Patel,"Reimaged workstation, software reinstalled."
TKT-S24-0595,02/27/2024,11:09,S0***009,Kent Library 101,OS update loop,Software,Closed,3.0,A. Johnson,"Reimaged workstation, software reinstalled."
TKT-S24-0596,04/03/2024,16:20,S0***959,Carnahan Hall 214,Lab equipment request,Other,Closed,2.3,A. Johnson,Cable swap resolved signal issue.
TKT-S24-0597,02/26/2024,08:57,S0***900,Kent Library 102,Furniture issue,Other,Closed,4.9,M. Patel,"Reset credentials, user verified access."
TKT-S24-0598,04/08/2024,16:54,S0***275,Kent Library 102,Printer not connecting,Hardware,In Progress,1.6,T. Amisha,Escalated to senior tech for further diagnosis.
TKT-S24-0599,03/05/2024,10:45,S0***198,Carnahan Hall 214,Monitor no signal,Hardware,Closed,3.4,M. Patel,Cable swap resolved signal issue.
TKT-S24-0600,02/02/2024,09:25,S0***444,Show Me Center Lab,Password reset,Account/Access,Closed,0.6,R. Chen,"Cleared browser cache, issue resolved."
TKT-S24-0601,01/29/2024,16:43,S0***458,Show Me Center Lab,Keyboard unresponsive,Hardware,In Progress,2.9,A. Johnson,Awaiting replacement part from IT supply room.
TKT-S24-0602,03/04/2024,16:25,S0***352,Academic Hall 110,General IT inquiry,Other,Closed,5.3,T. Amisha,"Cleared browser cache, issue resolved."
TKT-S24-0603,02/26/2024,09:00,S0***904,Show Me Center Lab,License activation error,Software,Closed,3.7,S. Davis,"Password reset via AD, user confirmed login."
TKT-S24-0604,03/22/2024,09:10,S0***558,Carnahan Hall 214,Furniture issue,Other,In Progress,4.9,M. Patel,Awaiting replacement part from IT supply room.
TKT-S24-0605,02/21/2024,14:54,S0***402,Show Me Center Lab,Monitor no signal,Hardware,Open,,S. Davis,"Ticket submitted, pending assignment."
TKT-S24-0606,03/11/2024,15:48,S0***917,Show Me Center Lab,License activation error,Software,Closed,5.1,T. Amisha,"Reinstalled driver, confirmed working."
TKT-S24-0607,02/06/2024,10:05,S0***311,Show Me Center Lab,General IT inquiry,Other,Closed,3.3,A. Johnson,"Updated network config, connectivity restored."
TKT-S24-0608,02/08/2024,14:06,S0***363,Kent Library 101,Lab equipment request,Other,Closed,2.2,A. Johnson,"Reimaged workstation, software reinstalled."
TKT-S24-0609,02/27/2024,15:32,S0***516,Kent Library 102,Room booking question,Other,Closed,3.9,T. Amisha,"Updated network config, connectivity restored."
TKT-S24-0610,04/08/2024,10:23,S0***883,Carnahan Hall 214,Software install failed,Software,Closed,2.5,S. Davis,"Reset credentials, user verified access."
TKT-S24-0611,04/04/2024,09:40,S0***240,Kent Library 102,Email access denied,Account/Access,Closed,0.9,M. Patel,"Reinstalled driver, confirmed working."
TKT-S24-0612,03/27/2024,08:00,S0***032,Show Me Center Lab,License activation error,Software,Closed,4.3,T. Amisha,"Reset credentials, user verified access."
TKT-S24-0613,03/04/2024,12:34,S0***371,Carnahan Hall 214,USB device not recognized,Hardware,Closed,0.7,M. Patel,"Updated network config, connectivity restored."
TKT-S24-0614,03/18/2024,09:00,S0***034,Kent Library 101,Application crashing,Software,Closed,5.1,A. Johnson,"Reimaged workstation, software reinstalled."
TKT-S24-0615,01/29/2024,08:46,S0***465,Kent Library 102,USB device not recognized,Hardware,Closed,4.0,S. Davis,"Reinstalled driver, confirmed working."
TKT-S24-0616,03/21/2024,10:16,S0***776,Carnahan Hall 214,Furniture issue,Other,Closed,1.0,M. Patel,"Cleared browser cache, issue resolved."
TKT-S24-0617,02/05/2024,11:42,S0***745,Show Me Center Lab,Room booking question,Other,Closed,1.5,T. Amisha,"Cleared browser cache, issue resolved."
TKT-S24-0618,01/23/2024,13:25,S0***329,Show Me Center Lab,Room booking question,Other,Open,,T. Amisha,"Ticket submitted, pending assignment."
TKT-S24-0619,03/29/2024,08:27,S0***492,Show Me Center Lab,Keyboard unresponsive,Hardware,Closed,5.4,T. Amisha,"Reimaged workstation, software reinstalled."
TKT-S24-0620,02/05/2024,08:28,S0***799,Carnahan Hall 214,Application crashing,Software,Open,,R. Chen,"Ticket submitted, pending assignment."
TKT-S24-0621,04/01/2024,13:14,S0***157,Carnahan Hall 214,USB device not recognized,Hardware,Closed,5.2,S. Davis,"Password reset via AD, user confirmed login."
TKT-S24-0622,03/11/2024,13:05,S0***949,Show Me Center Lab,VPN not connecting,Network,In Progress,2.4,M. Patel,Awaiting replacement part from IT supply room.
TKT-S24-0623,04/04/2024,16:51,S0***737,Academic Hall 110,Room booking question,Other,Open,,A. Johnson,"Ticket submitted, pending assignment."
TKT-S24-0624,02/01/2024,09:10,S0***391,Carnahan Hall 214,Printer not connecting,Hardware,Closed,1.0,A. Johnson,Cable swap resolved signal issue.
TKT-S24-0625,04/08/2024,12:18,S0***257,Kent Library 102,DNS resolution error,Network,Closed,1.2,S. Davis,"Password reset via AD, user confirmed login."
TKT-S24-0626,03/18/2024,13:23,S0***115,Carnahan Hall 214,Monitor no signal,Hardware,Closed,3.9,S. Davis,"Cleared browser cache, issue resolved."
TKT-S24-0627,04/04/2024,10:00,S0***407,Show Me Center Lab,VPN not connecting,Network,Closed,3.4,T. Amisha,"Password reset via AD, user confirmed login."
TKT-S24-0628,02/22/2024,08:22,S0***246,Academic Hall 110,Account locked out,Account/Access,Closed,4.1,S. Davis,"Password reset via AD, user confirmed login."
TKT-S24-0629,04/01/2024,13:06,S0***409,Kent Library 101,WiFi authentication failed,Network,Closed,4.7,M. Patel,"Updated network config, connectivity restored."
TKT-S24-0630,01/24/2024,15:38,S0***340,Carnahan Hall 214,MFA not working,Account/Access,Closed,2.4,A. Johnson,Cable swap resolved signal issue.
TKT-S24-0631,04/15/2024,15:26,S0***151,Carnahan Hall 214,License activation error,Software,Closed,1.0,R. Chen,"Updated network config, connectivity restored."
TKT-S24-0632,02/07/2024,09:40,S0***865,Show Me Center Lab,VPN not connecting,Network,Open,,S. Davis,"Ticket submitted, pending assignment."
TKT-S24-0633,02/05/2024,11:08,S0***205,Show Me Center Lab,MFA not working,Account/Access,Closed,2.5,T. Amisha,"Password reset via AD, user confirmed login."
TKT-S24-0634,03/22/2024,09:17,S0***867,Carnahan Hall 214,Printer not connecting,Hardware,Closed,3.6,S. Davis,"Reinstalled driver, confirmed working."
TKT-S24-0635,04/08/2024,12:06,S0***298,Carnahan Hall 214,Email access denied,Account/Access,Closed,0.9,S. Davis,"Reinstalled driver, confirmed working."
TKT-S24-0636,03/06/2024,12:00,S0***610,Show Me Center Lab,Account locked out,Account/Access,In Progress,3.4,A. Johnson,Awaiting replacement part from IT supply room.
TKT-S24-0637,02/26/2024,13:09,S0***578,Kent Library 102,Room booking question,Other,Closed,1.0,S. Davis,"Reset credentials, user verified access."
TKT-S24-0638,01/18/2024,09:55,S0***648,Kent Library 101,SSO failure,Account/Access,Closed,3.9,T. Amisha,"Password reset via AD, user confirmed login."
TKT-S24-0639,01/22/2024,14:56,S0***931,Kent Library 101,OS update loop,Software,Closed,4.8,R. Chen,"Password reset via AD, user confirmed login."
TKT-S24-0640,02/27/2024,15:57,S0***205,Show Me Center Lab,No internet connection,Network,Closed,4.7,M. Patel,"Updated network config, connectivity restored."
TKT-S24-0641,02/16/2024,15:12,S0***914,Kent Library 102,License activation error,Software,Closed,1.5,S. Davis,Cable swap resolved signal issue.
TKT-S24-0642,02/08/2024,16:33,S0***169,Carnahan Hall 214,Room booking question,Other,Closed,3.3,S. Davis,"Password reset via AD, user confirmed login."
TKT-S24-0643,02/22/2024,11:17,S0***749,Kent Library 102,Browser freezing,Software,Closed,1.5,A. Johnson,"Reinstalled driver, confirmed working."
TKT-S24-0644,02/26/2024,08:32,S0***097,Kent Library 102,Driver conflict,Software,In Progress,2.4,A. Johnson,"User unavailable, follow-up scheduled."
TKT-S24-0645,03/25/2024,12:24,S0***325,Carnahan Hall 214,Application crashing,Software,In Progress,2.6,T. Amisha,Escalated to senior tech for further diagnosis.
TKT-S24-0646,04/03/2024,08:43,S0***210,Carnahan Hall 214,Keyboard unresponsive,Hardware,Closed,5.7,S. Davis,"Reinstalled driver, confirmed working."
TKT-S24-0647,04/04/2024,12:31,S0***197,Kent Library 101,Lab equipment request,Other,Closed,4.5,R. Chen,"Password reset via AD, user confirmed login."
TKT-S24-0648,01/31/2024,09:05,S0***396,Carnahan Hall 214,Keyboard unresponsive,Hardware,Closed,6.0,A. Johnson,"Updated network config, connectivity restored."
TKT-S24-0649,02/20/2024,09:51,S0***587,Kent Library 101,No internet connection,Network,Closed,3.9,S. Davis,"Password reset via AD, user confirmed login."
TKT-S24-0650,02/08/2024,13:42,S0***212,Academic Hall 110,Account locked out,Account/Access,Closed,5.3,R. Chen,"Reinstalled driver, confirmed working."
TKT-S24-0651,01/19/2024,11:12,S0***385,Kent Library 102,Slow network speed,Network,Closed,5.4,T. Amisha,"Replaced toner cartridge, tested print job."
TKT-S24-0652,03/08/2024,11:15,S0***881,Show Me Center Lab,Furniture issue,Other,In Progress,4.1,S. Davis,Awaiting replacement part from IT supply room.
TKT-S24-0653,01/31/2024,08:42,S0***146,Carnahan Hall 214,Account locked out,Account/Access,In Progress,2.5,S. Davis,"User unavailable, follow-up scheduled."
TKT-S24-0654,04/11/2024,14:17,S0***289,Carnahan Hall 214,MFA not working,Account/Access,Closed,4.2,R. Chen,"Reset credentials, user verified access."
TKT-S24-0655,01/17/2024,11:31,S0***092,Show Me Center Lab,General IT inquiry,Other,In Progress,1.1,M. Patel,Escalated to senior tech for further diagnosis.
TKT-S24-0656,02/02/2024,12:05,S0***995,Show Me Center Lab,USB device not recognized,Hardware,Closed,5.0,R. Chen,"Password reset via AD, user confirmed login."
TKT-S24-0657,03/04/2024,16:58,S0***111,Carnahan Hall 214,Account locked out,Account/Access,Closed,5.6,S. Davis,"Cleared browser cache, issue resolved."
TKT-S24-0658,02/12/2024,14:14,S0***219,Academic Hall 110,Software install failed,Software,Closed,5.7,T. Amisha,"Replaced toner cartridge, tested print job."
TKT-S24-0659,04/08/2024,11:27,S0***762,Carnahan Hall 214,SSO failure,Account/Access,Closed,4.8,S. Davis,"Reimaged workstation, software reinstalled."
TKT-S24-0660,02/12/2024,12:49,S0***850,Academic Hall 110,No internet connection,Network,Closed,1.9,M. Patel,"Reset credentials, user verified access."
TKT-S24-0661,04/15/2024,15:58,S0***263,Show Me Center Lab,Browser freezing,Software,In Progress,1.4,M. Patel,"User unavailable, follow-up scheduled."
TKT-S24-0662,04/08/2024,10:21,S0***444,Kent Library 101,Room booking question,Other,Closed,5.2,S. Davis,Cable swap resolved signal issue.
TKT-S24-0663,04/04/2024,08:24,S0***505,Kent Library 102,No internet connection,Network,Closed,1.6,R. Chen,"Reset credentials, user verified access."
TKT-S24-0664,03/15/2024,12:18,S0***224,Show Me Center Lab,General IT inquiry,Other,Closed,1.0,T. Amisha,"Updated network config, connectivity restored."
TKT-S24-0665,03/25/2024,16:24,S0***044,Show Me Center Lab,VPN not connecting,Network,Closed,3.9,M. Patel,"Reimaged workstation, software reinstalled."
TKT-S24-0666,04/01/2024,08:20,S0***077,Carnahan Hall 214,Software install failed,Software,In Progress,2.4,A. Johnson,Awaiting replacement part from IT supply room.
TKT-S24-0667,04/08/2024,09:50,S0***902,Academic Hall 110,IP conflict detected,Network,Open,,M. Patel,"Ticket submitted, pending assignment."
TKT-S24-0668,02/15/2024,08:50,S0***135,Kent Library 102,PC won't power on,Hardware,Open,,M. Patel,"Ticket submitted, pending assignment."
TKT-S24-0669,04/15/2024,09:47,S0***678,Academic Hall 110,Monitor no signal,Hardware,Closed,4.2,M. Patel,Cable swap resolved signal issue.
TKT-S24-0670,04/04/2024,10:21,S0***766,Show Me Center Lab,No internet connection,Network,Closed,4.2,T. Amisha,"Reset credentials, user verified access."
TKT-S24-0671,03/25/2024,08:21,S0***179,Show Me Center Lab,WiFi authentication failed,Network,Closed,4.4,M. Patel,"Updated network config, connectivity restored."
TKT-S24-0672,03/05/2024,14:16,S0***361,Academic Hall 110,Room booking question,Other,Closed,2.3,A. Johnson,"Updated network config, connectivity restored."
TKT-S24-0673,01/19/2024,10:31,S0***421,Academic Hall 110,PC won't power on,Hardware,In Progress,1.8,S. Davis,"User unavailable, follow-up scheduled."
TKT-S24-0674,01/17/2024,10:17,S0***140,Kent Library 102,Account locked out,Account/Access,Closed,2.1,R. Chen,"Cleared browser cache, issue resolved."
TKT-S24-0675,04/15/2024,16:54,S0***961,Kent Library 101,Mouse not working,Hardware,Closed,4.3,M. Patel,"Replaced toner cartridge, tested print job."
TKT-S24-0676,03/11/2024,16:02,S0***994,Carnahan Hall 214,VPN not connecting,Network,In Progress,4.8,T. Amisha,Awaiting replacement part from IT supply room.
TKT-S24-0677,04/03/2024,13:24,S0***819,Kent Library 102,Room booking question,Other,Open,,A. Johnson,"Ticket submitted, pending assignment."
TKT-S24-0678,01/16/2024,15:27,S0***380,Academic Hall 110,Software install failed,Software,Closed,0.9,A. Johnson,"Replaced toner cartridge, tested print job."
TKT-S24-0679,01/22/2024,09:38,S0***599,Academic Hall 110,WiFi authentication failed,Network,Closed,2.0,M. Patel,"Updated network config, connectivity restored."
TKT-S24-0680,04/12/2024,15:31,S0***919,Kent Library 102,Browser freezing,Software,Closed,3.7,A. Johnson,"Cleared browser cache, issue resolved."
TKT-S24-0681,02/16/2024,14:45,S0***452,Academic Hall 110,Furniture issue,Other,Closed,3.9,R. Chen,"Reinstalled driver, confirmed working."
TKT-S24-0682,02/05/2024,09:03,S0***975,Kent Library 101,Driver conflict,Software,In Progress,3.2,M. Patel,Awaiting replacement part from IT supply room.
TKT-S24-0683,03/12/2024,13:40,S0***935,Carnahan Hall 214,VPN not connecting,Network,Closed,0.5,S. Davis,"Updated network config, connectivity restored."
TKT-S24-0684,01/30/2024,10:28,S0***440,Show Me Center Lab,DNS resolution error,Network,Closed,3.0,R. Chen,"Reinstalled driver, confirmed working."
TKT-S24-0685,01/17/2024,11:44,S0***270,Kent Library 102,Application crashing,Software,Closed,2.3,A. Johnson,"Reset credentials, user verified access."
TKT-S24-0686,04/01/2024,14:36,S0***868,Kent Library 102,Password reset,Account/Access,Closed,4.8,M. Patel,Cable swap resolved signal issue.
TKT-S24-0687,01/17/2024,16:10,S0***345,Show Me Center Lab,DNS resolution error,Network,Closed,1.5,R. Chen,"Reimaged workstation, software reinstalled."
TKT-S24-0688,01/22/2024,11:16,S0***393,Kent Library 101,USB device not recognized,Hardware,Open,,T. Amisha,"Ticket submitted, pending assignment."
TKT-S24-0689,02/26/2024,09:44,S0***515,Kent Library 101,Furniture issue,Other,Open,,R. Chen,"Ticket submitted, pending assignment."
TKT-S24-0690,03/18/2024,11:32,S0***836,Kent Library 102,VPN not connecting,Network,Closed,1.3,R. Chen,"Reset credentials, user verified access."
TKT-S24-0691,03/11/2024,09:57,S0***013,Show Me Center Lab,WiFi authentication failed,Network,Open,,R. Chen,"Ticket submitted, pending assignment."
TKT-S24-0692,04/01/2024,14:07,S0***195,Show Me Center Lab,Monitor no signal,Hardware,Closed,2.1,S. Davis,Cable swap resolved signal issue.
TKT-S24-0693,02/19/2024,16:45,S0***428,Show Me Center Lab,Application crashing,Software,Open,,A. Johnson,"Ticket submitted, pending assignment."
TKT-S24-0694,01/15/2024,14:00,S0***470,Carnahan Hall 214,Application crashing,Software,Closed,2.0,R. Chen,"Updated network config, connectivity restored."
TKT-S24-0695,03/21/2024,11:03,S0***059,Show Me Center Lab,Furniture issue,Other,In Progress,1.4,S. Davis,Awaiting replacement part from IT supply room.
TKT-S24-0696,03/08/2024,08:43,S0***971,Kent Library 101,IP conflict detected,Network,Closed,1.2,T. Amisha,"Cleared browser cache, issue resolved."
TKT-S24-0697,03/04/2024,14:27,S0***653,Kent Library 101,Slow network speed,Network,Closed,5.4,S. Davis,"Replaced toner cartridge, tested print job."
TKT-S24-0698,02/15/2024,12:41,S0***213,Show Me Center Lab,Slow network speed,Network,Closed,0.9,M. Patel,"Reinstalled driver, confirmed working."
TKT-S24-0699,03/29/2024,15:35,S0***432,Kent Library 101,PC won't power on,Hardware,Closed,4.1,S. Davis,"Reimaged workstation, software reinstalled."
TKT-S24-0700,02/22/2024,16:32,S0***516,Kent Library 102,VPN not connecting,Network,Open,,R. Chen,"Ticket submitted, pending assignment."
TKT-S24-0701,01/24/2024,15:32,S0***930,Show Me Center Lab,Monitor no signal,Hardware,Closed,3.6,R. Chen,"Password reset via AD, user confirmed login."
TKT-S24-0702,02/27/2024,09:02,S0***110,Show Me Center Lab,Printer not connecting,Hardware,Closed,4.7,T. Amisha,"Cleared browser cache, issue resolved."
TKT-S24-0703,03/06/2024,10:52,S0***172,Kent Library 101,General IT inquiry,Other,Closed,1.6,A. Johnson,"Cleared browser cache, issue resolved."
TKT-S24-0704,01/26/2024,15:12,S0***890,Kent Library 101,Mouse not working,Hardware,Closed,5.4,R. Chen,Cable swap resolved signal issue.
TKT-S24-0705,03/14/2024,08:24,S0***711,Carnahan Hall 214,Monitor no signal,Hardware,Closed,5.2,T. Amisha,Cable swap resolved signal issue.
TKT-S24-0706,04/02/2024,13:07,S0***743,Carnahan Hall 214,Furniture issue,Other,Closed,4.4,A. Johnson,"Reimaged workstation, software reinstalled."
TKT-S24-0707,03/20/2024,15:04,S0***768,Kent Library 102,Lab equipment request,Other,In Progress,3.5,R. Chen,Awaiting replacement part from IT supply room.
TKT-S24-0708,02/09/2024,10:30,S0***226,Kent Library 102,Password reset,Account/Access,Closed,1.8,T. Amisha,"Reimaged workstation, software reinstalled."
TKT-S24-0709,01/29/2024,08:17,S0***232,Kent Library 102,WiFi authentication failed,Network,Closed,0.5,T. Amisha,"Reinstalled driver, confirmed working."
TKT-S24-0710,02/27/2024,12:43,S0***562,Academic Hall 110,License activation error,Software,Closed,2.5,T. Amisha,"Replaced toner cartridge, tested print job."
TKT-S24-0711,04/08/2024,11:54,S0***660,Kent Library 101,Lab equipment request,Other,In Progress,2.9,R. Chen,Escalated to senior tech for further diagnosis.
TKT-S24-0712,04/11/2024,10:57,S0***637,Show Me Center Lab,Lab equipment request,Other,Closed,4.3,M. Patel,"Cleared browser cache, issue resolved."
TKT-S24-0713,04/15/2024,11:43,S0***273,Carnahan Hall 214,Lab equipment request,Other,Closed,4.3,M. Patel,"Reimaged workstation, software reinstalled."
TKT-S24-0714,02/01/2024,15:11,S0***009,Academic Hall 110,Printer not connecting,Hardware,Closed,1.3,R. Chen,"Replaced toner cartridge, tested print job."
TKT-S24-0715,04/08/2024,14:42,S0***020,Kent Library 101,General IT inquiry,Other,Open,,A. Johnson,"Ticket submitted, pending assignment."
TKT-S24-0716,02/29/2024,15:07,S0***618,Academic Hall 110,MFA not working,Account/Access,Closed,5.8,T. Amisha,"Reimaged workstation, software reinstalled."
TKT-S24-0717,02/12/2024,13:16,S0***095,Show Me Center Lab,General IT inquiry,Other,Closed,5.7,S. Davis,"Replaced toner cartridge, tested print job."
TKT-S24-0718,04/08/2024,13:57,S0***231,Carnahan Hall 214,Printer not connecting,Hardware,In Progress,3.1,M. Patel,Escalated to senior tech for further diagnosis.
TKT-S24-0719,03/05/2024,13:11,S0***467,Academic Hall 110,Printer not connecting,Hardware,Closed,2.9,A. Johnson,"Replaced toner cartridge, tested print job."
TKT-S24-0720,03/04/2024,15:18,S0***917,Kent Library 102,Email access denied,Account/Access,Closed,5.5,T. Amisha,"Reset credentials, user verified access."
TKT-S24-0721,03/04/2024,13:41,S0***358,Kent Library 101,SSO failure,Account/Access,Closed,4.9,S. Davis,"Password reset via AD, user confirmed login."
TKT-S24-0722,02/12/2024,15:14,S0***233,Academic Hall 110,Email access denied,Account/Access,Closed,2.9,S. Davis,"Replaced toner cartridge, tested print job."
TKT-S24-0723,01/16/2024,12:31,S0***655,Carnahan Hall 214,Browser freezing,Software,Closed,5.5,R. Chen,"Reinstalled driver, confirmed working."
TKT-S24-0724,03/11/2024,12:27,S0***925,Kent Library 101,Software install failed,Software,Open,,A. Johnson,"Ticket submitted, pending assignment."
