ticket_id,date,time,requester_id,lab_location,issue_description,category,status,resolution_hrs,assigned_tech,resolution_notes
TKT-F23-0935,10/19/2023,09:44,S0***979,Carnahan Hall 214,Monitor no signal,Hardware,Closed,3.3,M. Patel,"Cleared browser cache, issue resolved."
TKT-F23-0936,10/04/2023,13:42,S0***123,Carnahan Hall 214,Mouse not working,Hardware,Closed,5.3,T. Amisha,"Cleared browser cache, issue resolved."
TKT-F23-0937,11/14/2023,10:39,S0***925,Kent Library 101,Canvas login loop,Account/Access,In Progress,3.4,S. Davis,"User unavailable, follow-up scheduled."
TKT-F23-0938,11/06/2023,14:17,S0***828,Show Me Center Lab,Email access denied,Account/Access,Closed,1.1,M. Patel,"Reimaged workstation, software reinstalled."
TKT-F23-0939,09/11/2023,16:33,S0***945,Show Me Center Lab,Software install failed,Software,Closed,2.1,R. Chen,"Password reset via AD, user confirmed login."
TKT-F23-0940,09/25/2023,14:32,S0***052,Carnahan Hall 214,Mouse not working,Hardware,Closed,4.3,R. Chen,"Cleared browser cache, issue resolved."
TKT-F23-0941,10/25/2023,14:48,S0***595,Academic Hall 110,Software install failed,Software,In Progress,2.0,S. Davis,Escalated to senior tech for further diagnosis.
TKT-F23-0942,09/04/2023,13:34,S0***683,Kent Library 102,Driver conflict,Software,Closed,4.7,A. Johnson,"Password reset via AD, user confirmed login."
TKT-F23-0943,09/11/2023,08:26,S0***096,Kent Library 102,Slow network speed,Network,Closed,0.6,A. Johnson,"Cleared browser cache, issue resolved."
TKT-F23-0944,11/08/2023,16:52,S0***278,Carnahan Hall 214,Password reset,Account/Access,Closed,3.2,A. Johnson,Cable swap resolved signal issue.
TKT-F23-0945,11/13/2023,10:19,S0***338,Academic Hall 110,Application crashing,Software,Closed,5.4,R. Chen,"Reinstalled driver, confirmed working."
TKT-F23-0946,08/28/2023,15:56,S0***057,Carnahan Hall 214,Printer not connecting,Hardware,Closed,1.5,T. Amisha,"Reset credentials, user verified access."
TKT-F23-0947,11/10/2023,14:05,S0***878,Kent Library 102,No internet connection,Network,In Progress,2.7,T. Amisha,"User unavailable, follow-up scheduled."
TKT-F23-0948,08/24/2023,12:24,S0***911,Kent Library 102,License activation error,Software,Closed,1.7,M. Patel,"Replaced toner cartridge, tested print job."
TKT-F23-0949,10/05/2023,14:38,S0***934,Carnahan Hall 214,Lab equipment request,Other,Closed,4.6,S. Davis,"Reset credentials, user verified access."
TKT-F23-0950,09/21/2023,14:01,S0***393,Show Me Center Lab,Room booking question,Other,Closed,4.0,S. Davis,"Reimaged workstation, software reinstalled."
TKT-F23-0951,09/04/2023,15:25,S0***398,Show Me Center Lab,Password reset,Account/Access,Closed,2.4,T. Amisha,"Updated network config, connectivity restored."
TKT-F23-0952,08/30/2023,09:07,S0***728,Kent Library 101,Monitor no signal,Hardware,In Progress,2.3,T. Amisha,Awaiting replacement part from IT supply room.
TKT-F23-0953,11/06/2023,13:15,S0***827,Carnahan Hall 214,Room booking question,Other,Closed,4.4,A. Johnson,"Reset credentials, user verified access."
TKT-F23-0954,11/01/2023,15:55,S0***804,Kent Library 101,General IT inquiry,Other,Closed,5.3,M. Patel,"Reimaged workstation, software reinstalled."
TKT-F23-0955,10/02/2023,16:57,S0***439,Carnahan Hall 214,SSO failure,Account/Access,In Progress,2.9,A. Johnson,"User unavailable, follow-up scheduled."
TKT-F23-0956,11/13/2023,16:22,S0***176,Kent Library 101,Furniture issue,Other,In Progress,1.9,T. Amisha,"User unavailable, follow-up scheduled."
TKT-F23-0957,10/16/2023,08:30,S0***126,Show Me Center Lab,MFA not working,Account/Access,In Progress,2.5,R. Chen,Escalated to senior tech for further diagnosis.
TKT-F23-0958,08/31/2023,12:43,S0***066,Carnahan Hall 214,General IT inquiry,Other,Closed,4.8,A. Johnson,"Reinstalled driver, confirmed working."
TKT-F23-0959,09/08/2023,10:57,S0***442,Kent Library 101,Slow network speed,Network,Closed,4.7,R. Chen,"Reset credentials, user verified access."
TKT-F23-0960,08/30/2023,09:44,S0***364,Carnahan Hall 214,Account locked out,Account/Access,Closed,2.8,S. Davis,"Reset credentials, user verified access."
TKT-F23-0961,10/23/2023,11:01,S0***611,Show Me Center Lab,Browser freezing,Software,Closed,5.2,A. Johnson,"Reinstalled driver, confirmed working."
TKT-F23-0962,09/13/2023,08:36,S0***625,Kent Library 102,OS update loop,Software,In Progress,4.6,R. Chen,"User unavailable, follow-up scheduled."
TKT-F23-0963,11/13/2023,14:14,S0***519,Show Me Center Lab,DNS resolution error,Network,Closed,3.8,T. Amisha,Cable swap resolved signal issue.
TKT-F23-0964,10/31/2023,10:26,S0***070,Carnahan Hall 214,Canvas login loop,Account/Access,Closed,1.8,A. Johnson,"Cleared browser cache, issue resolved."
TKT-F23-0965,10/23/2023,09:53,S0***724,Academic Hall 110,Furniture issue,Other,Closed,1.8,S. Davis,"Reimaged workstation, software reinstalled."
TKT-F23-0966,10/17/2023,11:34,S0***591,Kent Library 101,No internet connection,Network,In Progress,3.0,A. Johnson,"User unavailable, follow-up scheduled."
TKT-F23-0967,11/15/2023,14:32,S0***448,Academic Hall 110,Email access denied,Account/Access,Closed,3.5,M. Patel,"Reimaged workstation, software reinstalled."
TKT-F23-0968,08/24/2023,16:23,S0***740,Show Me Center Lab,Furniture issue,Other,Closed,2.5,M. Patel,"Cleared browser cache, issue resolved."
TKT-F23-0969,11/01/2023,12:18,S0***529,Academic Hall 110,Software install failed,Software,Open,,R. Chen,"Ticket submitted, pending assignment."
TKT-F23-0970,09/27/2023,15:15,S0***682,Show Me Center Lab,General IT inquiry,Other,Closed,5.4,A. Johnson,"Password reset via AD, user confirmed login."
TKT-F23-0971,09/01/2023,16:02,S0***526,Kent Library 101,Email access denied,Account/Access,Open,,S. Davis,"Ticket submitted, pending assignment."
TKT-F23-0972,09/26/2023,08:01,S0***541,Show Me Center Lab,Lab equipment request,Other,Closed,5.3,M. Patel,"Replaced toner cartridge, tested print job."
TKT-F23-0973,10/16/2023,13:51,S0***436,Show Me Center Lab,No internet connection,Network,Closed,1.0,S. Davis,"Password reset via AD, user confirmed login."
TKT-F23-0974,10/19/2023,13:55,S0***988,Show Me Center Lab,Keyboard unresponsive,Hardware,Closed,5.7,M. Patel,"Replaced toner cartridge, tested print job."
TKT-F23-0975,09/26/2023,14:53,S0***641,Academic Hall 110,Keyboard unresponsive,Hardware,Closed,4.9,T. Amisha,"Updated network config, connectivity restored."
TKT-F23-0976,11/09/2023,14:46,S0***507,Show Me Center Lab,Mouse not working,Hardware,Closed,3.7,M. Patel,"Reset credentials, user verified access."
TKT-F23-0977,09/26/2023,13:36,S0***365,Carnahan Hall 214,Password reset,Account/Access,Closed,5.1,A. Johnson,Cable swap resolved signal issue.
TKT-F23-0978,09/21/2023,08:58,S0***657,Kent Library 102,SSO failure,Account/Access,Closed,3.2,A. Johnson,"Password reset via AD, user confirmed login."
TKT-F23-0979,10/18/2023,12:05,S0***496,Kent Library 102,Canvas login loop,Account/Access,Closed,2.6,R. Chen,"Reimaged workstation, software reinstalled."
TKT-F23-0980,11/02/2023,14:33,S0***600,Kent Library 102,Application crashing,Software,Open,,A. Johnson,"Ticket submitted, pending assignment."
TKT-F23-0981,11/09/2023,15:44,S0***966,Kent Library 102,Lab equipment request,Other,Closed,3.3,M. Patel,"Cleared browser cache, issue resolved."
TKT-F23-0982,11/20/2023,12:30,S0***324,Kent Library 102,Slow network speed,Network,In Progress,2.4,T. Amisha,Awaiting replacement part from IT supply room.
TKT-F23-0983,09/25/2023,12:38,S0***115,Academic Hall 110,License activation error,Software,Closed,2.9,R. Chen,"Cleared browser cache, issue resolved."
TKT-F23-0984,11/13/2023,11:21,S0***454,Show Me Center Lab,Printer not connecting,Hardware,Closed,3.7,M. Patel,"Reinstalled driver, confirmed working."
TKT-F23-0985,09/08/2023,16:15,S0***117,Kent Library 102,Browser freezing,Software,Closed,3.4,T. Amisha,"Reinstalled driver, confirmed working."
TKT-F23-0986,09/04/2023,16:49,S0***549,Academic Hall 110,Password reset,Account/Access,Closed,4.9,S. Davis,Cable swap resolved signal issue.
TKT-F23-0987,10/09/2023,13:28,S0***860,Academic Hall 110,Application crashing,Software,Closed,0.8,T. Amisha,"Reimaged workstation, software reinstalled."
TKT-F23-0988,09/04/2023,13:22,S0***827,Kent Library 102,Application crashing,Software,Closed,2.1,A. Johnson,"Updated network config, connectivity restored."
TKT-F23-0989,10/05/2023,15:53,S0***898,Academic Hall 110,Furniture issue,Other,Closed,3.7,A. Johnson,Cable swap resolved signal issue.
TKT-F23-0990,09/14/2023,09:39,S0***181,Show Me Center Lab,Printer not connecting,Hardware,Closed,3.2,R. Chen,"Reimaged workstation, software reinstalled."
TKT-F23-0991,09/29/2023,08:25,S0***455,Academic Hall 110,Printer not connecting,Hardware,Closed,1.7,A. Johnson,Cable swap resolved signal issue.
TKT-F23-0992,08/28/2023,14:25,S0***164,Kent Library 101,Lab equipment request,Other,Closed,2.7,M. Patel,"Replaced toner cartridge, tested print job."
TKT-F23-0993,10/26/2023,13:31,S0***420,Kent Library 102,Printer not connecting,Hardware,Closed,3.1,T. Amisha,Cable swap resolved signal issue.
TKT-F23-0994,10/17/2023,15:00,S0***999,Show Me Center Lab,OS update loop,Software,In Progress,4.6,A. Johnson,"User unavailable, follow-up scheduled."
TKT-F23-0995,09/26/2023,10:00,S0***347,Carnahan Hall 214,General IT inquiry,Other,Closed,5.0,T. Amisha,"Reinstalled driver, confirmed working."
TKT-F23-0996,10/04/2023,12:37,S0***575,Carnahan Hall 214,Password reset,Account/Access,In Progress,3.4,R. Chen,"User unavailable, follow-up scheduled."
TKT-F23-0997,09/20/2023,14:41,S0***123,Academic Hall 110,OS update loop,Software,Open,,S. Davis,"Ticket submitted, pending assignment."
TKT-F23-0998,09/04/2023,08:54,S0***878,Kent Library 102,OS update loop,Software,Closed,5.0,M. Patel,"Updated network config, connectivity restored."
TKT-F23-0999,10/19/2023,09:19,S0***958,Academic Hall 110,IP conflict detected,Network,Closed,5.1,M. Patel,Cable swap resolved signal issue.
TKT-F23-1000,11/06/2023,08:05,S0***805,Carnahan Hall 214,Mouse not working,Hardware,In Progress,1.7,S. Davis,Awaiting replacement part from IT supply room.
TKT-F23-1001,09/08/2023,14:18,S0***533,Kent Library 102,Password reset,Account/Access,Closed,1.8,S. Davis,"Cleared browser cache, issue resolved."
TKT-F23-1002,09/04/2023,10:48,S0***917,Show Me Center Lab,Room booking question,Other,In Progress,3.5,R. Chen,"User unavailable, follow-up scheduled."
TKT-F23-1003,11/06/2023,12:36,S0***405,Kent Library 102,Canvas login loop,Account/Access,Closed,1.0,A. Johnson,"Password reset via AD, user confirmed login."
TKT-F23-1004,10/18/2023,16:02,S0***105,Academic Hall 110,Lab equipment request,Other,Closed,5.3,M. Patel,"Cleared browser cache, issue resolved."
TKT-F23-1005,09/08/2023,11:28,S0***795,Kent Library 102,Driver conflict,Software,In Progress,4.4,R. Chen,Awaiting replacement part from IT supply room.
TKT-F23-1006,09/14/2023,10:50,S0***921,Show Me Center Lab,Driver conflict,Software,Closed,2.0,R. Chen,"Reinstalled driver, confirmed working."
TKT-F23-1007,08/25/2023,09:40,S0***593,Show Me Center Lab,DNS resolution error,Network,Closed,2.2,A. Johnson,Cable swap resolved signal issue.
TKT-F23-1008,10/02/2023,10:55,S0***364,Carnahan Hall 214,Monitor no signal,Hardware,Open,,T. Amisha,"Ticket submitted, pending assignment."
TKT-F23-1009,09/25/2023,14:45,S0***563,Kent Library 102,Application crashing,Software,Closed,3.5,A. Johnson,"Updated network config, connectivity restored."
TKT-F23-1010,10/10/2023,08:07,S0***754,Academic Hall 110,Lab equipment request,Other,Closed,1.1,T. Amisha,"Reset credentials, user verified access."
TKT-F23-1011,08/24/2023,11:15,S0***379,Kent Library 101,Account locked out,Account/Access,Closed,5.8,S. Davis,"Cleared browser cache, issue resolved."
TKT-F23-1012,08/29/2023,15:41,S0***552,Academic Hall 110,Lab equipment request,Other,In Progress,2.1,S. Davis,Awaiting replacement part from IT supply room.
TKT-F23-1013,10/12/2023,09:22,S0***047,Kent Library 101,Monitor no signal,Hardware,Closed,1.1,S. Davis,"Updated network config, connectivity restored."
TKT-F23-1014,10/31/2023,14:05,S0***312,Show Me Center Lab,No internet connection,Network,Closed,2.2,R. Chen,"Reinstalled driver, confirmed working."
TKT-F23-1015,11/06/2023,08:37,S0***457,Academic Hall 110,Email access denied,Account/Access,Closed,5.4,A. Johnson,"Replaced toner cartridge, tested print job."
TKT-F23-1016,11/06/2023,16:28,S0***258,Kent Library 101,Room booking question,Other,In Progress,1.8,A. Johnson,Escalated to senior tech for further diagnosis.
TKT-F23-1017,10/18/2023,16:18,S0***162,Carnahan Hall 214,Account locked out,Account/Access,Closed,3.7,M. Patel,"Password reset via AD, user confirmed login."
TKT-F23-1018,09/11/2023,08:08,S0***279,Show Me Center Lab,Canvas login loop,Account/Access,Closed,5.9,M. Patel,"Replaced toner cartridge, tested print job."
TKT-F23-1019,11/16/2023,08:00,S0***386,Kent Library 101,USB device not recognized,Hardware,Closed,5.6,R. Chen,"Password reset via AD, user confirmed login."
TKT-F23-1020,09/07/2023,14:29,S0***928,Kent Library 102,Keyboard unresponsive,Hardware,In Progress,2.5,M. Patel,Escalated to senior tech for further diagnosis.
TKT-F23-1021,11/06/2023,12:48,S0***016,Academic Hall 110,Software install failed,Software,In Progress,1.5,R. Chen,"User unavailable, follow-up scheduled."
TKT-F23-1022,10/03/2023,08:34,S0***430,Show Me Center Lab,Mouse not working,Hardware,Closed,5.6,S. Davis,"Cleared browser cache, issue resolved."
TKT-F23-1023,08/22/2023,12:14,S0***611,Show Me Center Lab,Driver conflict,Software,Closed,2.1,M. Patel,"Updated network config, connectivity restored."
TKT-F23-1024,09/14/2023,15:14,S0***672,Kent Library 102,Printer not connecting,Hardware,Closed,5.5,S. Davis,"Cleared browser cache, issue resolved."
TKT-F23-1025,11/20/2023,12:44,S0***390,Carnahan Hall 214,No internet connection,Network,Closed,4.7,M. Patel,"Replaced toner cartridge, tested print job."
TKT-F23-1026,10/23/2023,16:07,S0***210,Kent Library 101,Slow network speed,Network,Closed,5.4,S. Davis,"Reinstalled driver, confirmed working."
TKT-F23-1027,08/28/2023,13:59,S0***244,Kent Library 102,SSO failure,Account/Access,Closed,5.5,A. Johnson,"Reinstalled driver, confirmed working."
TKT-F23-1028,08/28/2023,08:06,S0***268,Kent Library 101,Email access denied,Account/Access,Closed,6.0,S. Davis,"Reimaged workstation, software reinstalled."
TKT-F23-1029,11/03/2023,14:42,S0***726,Kent Library 102,SSO failure,Account/Access,Closed,4.8,M. Patel,"Cleared browser cache, issue resolved."
TKT-F23-1030,11/06/2023,13:40,S0***732,Carnahan Hall 214,Account locked out,Account/Access,Closed,4.4,R. Chen,"Reinstalled driver, confirmed working."
TKT-F23-1031,09/21/2023,10:15,S0***061,Kent Library 102,Canvas login loop,Account/Access,Closed,1.8,R. Chen,"Reset credentials, user verified access."
TKT-F23-1032,11/16/2023,09:36,S0***160,Show Me Center Lab,Slow network speed,Network,Closed,3.3,R. Chen,"Password reset via AD, user confirmed login."
TKT-F23-1033,09/04/2023,10:50,S0***137,Carnahan Hall 214,Email access denied,Account/Access,Closed,5.5,M. Patel,"Replaced toner cartridge, tested print job."
TKT-F23-1034,09/22/2023,13:45,S0***185,Kent Library 101,General IT inquiry,Other,Open,,T. Amisha,"Ticket submitted, pending assignment."
TKT-F23-1035,09/25/2023,14:10,S0***307,Kent Library 101,No internet connection,Network,Open,,T. Amisha,"Ticket submitted, pending assignment."
TKT-F23-1036,11/13/2023,16:37,S0***128,Carnahan Hall 214,Software install failed,Software,Closed,5.8,R. Chen,"Cleared browser cache, issue resolved."
TKT-F23-1037,11/03/2023,12:41,S0***161,Kent Library 102,Lab equipment request,Other,Closed,3.2,S. Davis,"Reset credentials, user verified access."
TKT-F23-1038,08/24/2023,12:40,S0***184,Kent Library 102,USB device not recognized,Hardware,Closed,4.8,T. Amisha,"Updated network config, connectivity restored."
TKT-F23-1039,10/17/2023,10:48,S0***643,Kent Library 102,General IT inquiry,Other,In Progress,2.7,S. Davis,Escalated to senior tech for further diagnosis.
TKT-F23-1040,09/05/2023,08:56,S0***765,Show Me Center Lab,WiFi authentication failed,Network,Open,,S. Davis,"Ticket submitted, pending assignment."
TKT-F23-1041,11/13/2023,15:14,S0***850,Show Me Center Lab,OS update loop,Software,Open,,S. Davis,"Ticket submitted, pending assignment."
TKT-F23-1042,08/24/2023,13:21,S0***263,Show Me Center Lab,WiFi authentication failed,Network,Closed,1.4,T. Amisha,"Cleared browser cache, issue resolved."
TKT-F23-1043,09/18/2023,11:04,S0***070,Show Me Center Lab,OS update loop,Software,Open,,A. Johnson,"Ticket submitted, pending assignment."
TKT-F23-1044,11/06/2023,13:24,S0***678,Academic Hall 110,WiFi authentication failed,Network,Closed,2.6,S. Davis,"Replaced toner cartridge, tested print job."
TKT-F23-1045,10/24/2023,14:12,S0***719,Carnahan Hall 214,SSO failure,Account/Access,Closed,3.2,T. Amisha,"Reimaged workstation, software reinstalled."
TKT-F23-1046,09/07/2023,09:01,S0***308,Kent Library 102,Mouse not working,Hardware,Closed,0.8,T. Amisha,"Replaced toner cartridge, tested print job."
TKT-F23-1047,11/02/2023,13:25,S0***221,Carnahan Hall 214,Driver conflict,Software,Closed,5.1,T. Amisha,"Reinstalled driver, confirmed working."
TKT-F23-1048,10/04/2023,16:54,S0***903,Kent Library 102,Browser freezing,Software,Closed,2.5,M. Patel,"Cleared browser cache, issue resolved."
TKT-F23-1049,08/28/2023,11:54,S0***464,Show Me Center Lab,Lab equipment request,Other,Closed,2.1,T. Amisha,"Reset credentials, user verified access."
TKT-F23-1050,09/15/2023,12:33,S0***682,Academic Hall 110,Software install failed,Software,Closed,3.9,T. Amisha,"Cleared browser cache, issue resolved."
TKT-F23-1051,10/17/2023,11:15,S0***002,Show Me Center Lab,Slow network speed,Network,Closed,2.8,S. Davis,Cable swap resolved signal issue.
TKT-F23-1052,11/03/2023,14:36,S0***535,Kent Library 101,Lab equipment request,Other,Closed,1.9,S. Davis,"Password reset via AD, user confirmed login."
TKT-F23-1053,11/06/2023,16:23,S0***059,Carnahan Hall 214,WiFi authentication failed,Network,Closed,2.3,M. Patel,Cable swap resolved signal issue.
TKT-F23-1054,10/25/2023,13:48,S0***018,Kent Library 102,Driver conflict,Software,In Progress,2.0,S. Davis,Awaiting replacement part from IT supply room.
TKT-F23-1055,08/25/2023,14:44,S0***524,Kent Library 102,General IT inquiry,Other,Closed,3.3,A. Johnson,"Reset credentials, user verified access."
TKT-F23-1056,08/25/2023,13:29,S0***353,Kent Library 101,General IT inquiry,Other,Closed,3.4,R. Chen,"Reset credentials, user verified access."
TKT-F23-1057,09/19/2023,08:09,S0***951,Show Me Center Lab,General IT inquiry,Other,Closed,3.0,T. Amisha,"Password reset via AD, user confirmed login."
TKT-F23-1058,09/20/2023,15:52,S0***429,Show Me Center Lab,License activation error,Software,Closed,4.1,R. Chen,"Reinstalled driver, confirmed working."
TKT-F23-1059,10/06/2023,16:26,S0***564,Kent Library 101,PC won't power on,Hardware,Closed,4.9,R. Chen,Cable swap resolved signal issue.
TKT-F23-1060,08/24/2023,12:54,S0***801,Kent Library 102,Furniture issue,Other,Closed,3.7,S. Davis,"Password reset via AD, user confirmed login."
TKT-F23-1061,09/13/2023,14:34,S0***250,Kent Library 101,General IT inquiry,Other,Closed,2.0,R. Chen,"Reinstalled driver, confirmed working."
TKT-F23-1062,11/03/2023,13:50,S0***691,Kent Library 102,License activation error,Software,Closed,4.6,R. Chen,"Password reset via AD, user confirmed login."
TKT-F23-1063,10/02/2023,11:37,S0***566,Kent Library 101,USB device not recognized,Hardware,Closed,1.9,A. Johnson,"Reimaged workstation, software reinstalled."
TKT-F23-1064,09/25/2023,16:27,S0***989,Academic Hall 110,Furniture issue,Other,In Progress,4.8,S. Davis,Escalated to senior tech for further diagnosis.
TKT-F23-1065,10/09/2023,09:16,S0***735,Kent Library 101,WiFi authentication failed,Network,Closed,5.6,A. Johnson,"Reinstalled driver, confirmed working."
TKT-F23-1066,09/01/2023,11:53,S0***250,Kent Library 102,Keyboard unresponsive,Hardware,Closed,0.6,A. Johnson,Cable swap resolved signal issue.
TKT-F23-1067,09/20/2023,09:04,S0***644,Show Me Center Lab,Application crashing,Software,Closed,1.9,R. Chen,"Reset credentials, user verified access."
TKT-F23-1068,09/11/2023,09:18,S0***696,Kent Library 101,Mouse not working,Hardware,Closed,5.7,M. Patel,"Replaced toner cartridge, tested print job."
TKT-F23-1069,10/23/2023,08:17,S0***850,Carnahan Hall 214,Application crashing,Software,Closed,3.2,T. Amisha,Cable swap resolved signal issue.
TKT-F23-1070,10/20/2023,15:01,S0***216,Kent Library 102,Driver conflict,Software,Closed,4.8,T. Amisha,Cable swap resolved signal issue.
TKT-F23-1071,10/09/2023,10:32,S0***573,Kent Library 101,Password reset,Account/Access,Closed,2.6,A. Johnson,"Reset credentials, user verified access."
TKT-F23-1072,10/19/2023,08:25,S0***365,Carnahan Hall 214,IP conflict detected,Network,Closed,1.7,R. Chen,"Reset credentials, user verified access."
TKT-F23-1073,11/16/2023,14:53,S0***704,Academic Hall 110,Lab equipment request,Other,In Progress,1.5,A. Johnson,Escalated to senior tech for further diagnosis.
TKT-F23-1074,11/20/2023,16:32,S0***367,Kent Library 102,Furniture issue,Other,Closed,5.0,R. Chen,"Updated network config, connectivity restored."
TKT-F23-1075,10/20/2023,14:51,S0***798,Show Me Center Lab,Room booking question,Other,Closed,5.0,T. Amisha,"Password reset via AD, user confirmed login."
TKT-F23-1076,11/02/2023,09:14,S0***109,Carnahan Hall 214,VPN not connecting,Network,Closed,5.1,T. Amisha,"Updated network config, connectivity restored."
TKT-F23-1077,09/06/2023,15:54,S0***824,Academic Hall 110,Monitor no signal,Hardware,Open,,S. Davis,"Ticket submitted, pending assignment."
TKT-F23-1078,08/21/2023,10:54,S0***662,Kent Library 101,Keyboard unresponsive,Hardware,Closed,0.9,S. Davis,"Password reset via AD, user confirmed login."
TKT-F23-1079,09/01/2023,15:59,S0***825,Kent Library 101,MFA not working,Account/Access,Closed,5.3,M. Patel,"Updated network config, connectivity restored."
TKT-F23-1080,10/27/2023,14:33,S0***757,Academic Hall 110,Application crashing,Software,Closed,5.0,T. Amisha,"Updated network config, connectivity restored."
TKT-F23-1081,10/18/2023,08:03,S0***568,Academic Hall 110,Room booking question,Other,Closed,3.7,S. Davis,"Updated network config, connectivity restored."
TKT-F23-1082,10/16/2023,12:38,S0***036,Kent Library 101,Canvas login loop,Account/Access,In Progress,1.7,R. Chen,Awaiting replacement part from IT supply room.
TKT-F23-1083,09/04/2023,09:40,S0***606,Kent Library 102,USB device not recognized,Hardware,Closed,4.0,S. Davis,"Cleared browser cache, issue resolved."
TKT-F23-1084,11/13/2023,14:47,S0***390,Show Me Center Lab,SSO failure,Account/Access,Closed,3.6,R. Chen,"Replaced toner cartridge, tested print job."
TKT-F23-1085,11/14/2023,12:44,S0***163,Kent Library 102,USB device not recognized,Hardware,Closed,1.3,T. Amisha,"Reimaged workstation, software reinstalled."
TKT-F23-1086,09/12/2023,09:44,S0***372,Show Me Center Lab,General IT inquiry,Other,Closed,6.0,T. Amisha,"Reset credentials, user verified access."
TKT-F23-1087,09/28/2023,13:41,S0***127,Academic Hall 110,Software install failed,Software,Closed,3.8,M. Patel,"Reset credentials, user verified access."
TKT-F23-1088,10/23/2023,11:51,S0***208,Kent Library 101,OS update loop,Software,Closed,2.5,A. Johnson,"Reset credentials, user verified access."
TKT-F23-1089,10/17/2023,09:22,S0***056,Show Me Center Lab,Email access denied,Account/Access,In Progress,2.9,A. Johnson,Escalated to senior tech for further diagnosis.
TKT-F23-1090,10/26/2023,12:20,S0***783,Kent Library 101,Room booking question,Other,Closed,1.9,T. Amisha,"Reimaged workstation, software reinstalled."
TKT-F23-1091,09/28/2023,15:35,S0***168,Kent Library 102,General IT inquiry,Other,Closed,2.7,R. Chen,"Cleared browser cache, issue resolved."
TKT-F23-1092,11/07/2023,15:08,S0***655,Show Me Center Lab,Slow network speed,Network,Closed,3.9,T. Amisha,"Updated network config, connectivity restored."
TKT-F23-1093,09/28/2023,16:18,S0***355,Academic Hall 110,DNS resolution error,Network,Closed,1.3,T. Amisha,Cable swap resolved signal issue.
TKT-F23-1094,10/27/2023,09:30,S0***045,Kent Library 101,VPN not connecting,Network,Closed,5.3,S. Davis,"Reinstalled driver, confirmed working."
TKT-F23-1095,10/09/2023,14:37,S0***171,Kent Library 102,Application crashing,Software,Closed,0.8,R. Chen,"Password reset via AD, user confirmed login."
TKT-F23-1096,08/28/2023,12:12,S0***843,Kent Library 101,Driver conflict,Software,In Progress,4.4,T. Amisha,Escalated to senior tech for further diagnosis.
TKT-F23-1097,09/11/2023,10:12,S0***840,Carnahan Hall 214,Password reset,Account/Access,Closed,2.3,R. Chen,"Reimaged workstation, software reinstalled."
TKT-F23-1098,09/12/2023,12:24,S0***604,Kent Library 102,DNS resolution error,Network,Closed,2.4,T. Amisha,"Cleared browser cache, issue resolved."
TKT-F23-1099,09/18/2023,13:35,S0***249,Academic Hall 110,Mouse not working,Hardware,Closed,5.6,M. Patel,Cable swap resolved signal issue.
TKT-F23-1100,10/02/2023,12:15,S0***550,Show Me Center Lab,Monitor no signal,Hardware,Closed,2.5,M. Patel,"Cleared browser cache, issue resolved."
TKT-F23-1101,10/11/2023,14:05,S0***953,Kent Library 101,Canvas login loop,Account/Access,Closed,1.0,S. Davis,Cable swap resolved signal issue.
TKT-F23-1102,10/18/2023,09:04,S0***570,Kent Library 101,IP conflict detected,Network,In Progress,4.9,T. Amisha,"User unavailable, follow-up scheduled."
TKT-F23-1103,08/22/2023,13:15,S0***177,Show Me Center Lab,PC won't power on,Hardware,In Progress,3.3,S. Davis,Escalated to senior tech for further diagnosis.
TKT-F23-1104,08/28/2023,16:14,S0***219,Kent Library 102,Slow network speed,Network,Closed,5.1,A. Johnson,"Updated network config, connectivity restored."
TKT-F23-1105,10/24/2023,12:12,S0***808,Carnahan Hall 214,PC won't power on,Hardware,Closed,3.6,A. Johnson,"Password reset via AD, user confirmed login."
TKT-F23-1106,10/04/2023,08:46,S0***722,Show Me Center Lab,No internet connection,Network,Closed,3.4,R. Chen,"Reset credentials, user verified access."
TKT-F23-1107,09/21/2023,14:26,S0***402,Show Me Center Lab,IP conflict detected,Network,Closed,1.7,A. Johnson,"Reimaged workstation, software reinstalled."
TKT-F23-1108,08/28/2023,10:35,S0***964,Kent Library 102,Slow network speed,Network,Closed,2.2,S. Davis,"Reimaged workstation, software reinstalled."
TKT-F23-1109,10/02/2023,12:24,S0***182,Carnahan Hall 214,Room booking question,Other,Closed,5.0,T. Amisha,"Reinstalled driver, confirmed working."
TKT-F23-1110,11/20/2023,13:16,S0***502,Carnahan Hall 214,Application crashing,Software,In Progress,4.1,T. Amisha,Escalated to senior tech for further diagnosis.
TKT-F23-1111,09/21/2023,08:48,S0***035,Kent Library 101,General IT inquiry,Other,Closed,4.7,A. Johnson,Cable swap resolved signal issue.
TKT-F23-1112,10/09/2023,12:44,S0***559,Show Me Center Lab,Account locked out,Account/Access,Closed,0.6,S. Davis,Cable swap resolved signal issue.
TKT-F23-1113,10/11/2023,10:19,S0***922,Kent Library 101,No internet connection,Network,Open,,T. Amisha,"Ticket submitted, pending assignment."
TKT-F23-1114,09/14/2023,08:31,S0***641,Academic Hall 110,VPN not connecting,Network,Closed,3.4,M. Patel,Cable swap resolved signal issue.
TKT-F23-1115,10/25/2023,10:38,S0***460,Kent Library 102,Browser freezing,Software,Closed,2.8,R. Chen,Cable swap resolved signal issue.
